duration,total_fpackets,total_bpackets,total_fpktl,total_bpktl,min_fpktl,min_bpktl,max_fpktl,max_bpktl,mean_fpktl,mean_bpktl,std_fpktl,std_bpktl,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,std_fiat,std_biat,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,fPktsPerSecond,bPktsPerSecond,flowPktsPerSecond,flowBytesPerSecond,min_flowpktl,max_flowpktl,mean_flowpktl,std_flowpktl,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,flow_fin,flow_syn,flow_rst,flow_psh,flow_ack,flow_urg,flow_cwr,flow_ece,downUpRatio,avgPacketSize,fAvgSegmentSize,fHeaderBytes,fAvgBytesPerBulk,fAvgPacketsPerBulk,fAvgBulkRate,bVarianceDataBytes,bAvgSegmentSize,bAvgBytesPerBulk,bAvgPacketsPerBulk,bAvgBulkRate,sflow_fpacket,sflow_fbytes,sflow_bpacket,sflow_bbytes,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,FFNEPD,Init_Win_bytes_forward,Init_Win_bytes_backward,RRT_samples_clnt,Act_data_pkt_forward,min_seg_size_forward,calss
348,0,2,0,159,-1,52,-1,107,0,79.5,0,38.87801435,0,348,-1,348,-1,348,0,348,0,0,0,1,0,0,0,40,0,5747.126437,5747.126437,456896.5517,52,107,79.5,38.87801435,348,348,348,0,1,0,0,1,2,0,0,0,0,79.5,0,0,0,0,0,1511.5,79,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,-1,15040,2,0,0,benign
32884,1,1,71,414,71,414,71,414,71,414,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,30.4099258,30.4099258,60.8198516,14748.81401,71,414,242.5,242.5355644,32884,32884,32884,0,0,0,0,0,0,0,0,0,5.830985916,242.5,71,20,0,0,0,0,414,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
328,0,2,0,159,-1,52,-1,107,0,79.5,0,38.87801435,0,328,-1,328,-1,328,0,328,0,0,0,1,0,0,0,40,0,6097.560976,6097.560976,484756.0976,52,107,79.5,38.87801435,328,328,328,0,1,0,0,1,2,0,0,0,0,79.5,0,0,0,0,0,1511.5,79,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,-1,15040,2,0,0,benign
91251,4,0,239,0,52,-1,83,-1,59.75,0,15.48924358,0,91251,0,4375,-1,47000,-1,30417,0,22832.59001,0,1,0,0,0,80,0,43.83513605,0,43.83513605,2619.149379,52,83,59.75,15.48924358,4375,47000,30417,22832.59001,1,0,0,1,4,0,0,0,0,59.75,59.75,80,239,4,2619,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,5,104320,-1,0,4,32,benign
44016,1,2,52,116,52,52,52,64,52,58,0,8.426149773,0,2998,-1,2998,-1,2998,0,2998,0,0,0,0,0,0,20,40,22.71901127,45.43802254,68.15703381,3816.793893,52,64,56,6.892024376,2998,41018,22008,26884.1998,2,0,0,0,3,0,0,0,2.230769231,56,52,20,0,0,0,71,58,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,22400,164032,1,1,32,benign
1760002,2,0,80,0,40,-1,40,-1,40,0,1,0,1760002,0,1760002,-1,1760002,-1,1760002,0,0,0,0,0,0,0,40,0,1.136362345,0,1.136362345,45.4544938,40,40,40,1,1760002,1760002,1760002,0,2,0,0,0,2,0,0,0,0,40,40,40,0,0,0,0,0,0,0,0,2,80,0,0,1760002,1760002,1760002,0,1760002,1760002,1760002,0,3,127616,-1,0,2,20,benign
9,0,2,0,159,-1,52,-1,107,0,79.5,0,38.87801435,0,9,-1,9,-1,9,0,9,0,0,0,1,0,0,0,40,0,222222.2222,222222.2222,1.77E+07,52,107,79.5,38.87801435,9,9,9,0,1,0,0,1,2,0,0,0,0,79.5,0,0,0,0,0,1511.5,79,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,-1,22400,2,0,0,benign
3465,1,1,52,52,52,52,52,52,52,52,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,288.6002886,288.6002886,577.2005772,30014.43001,52,52,52,1,3465,3465,3465,0,1,0,0,0,2,0,0,0,1,52,52,20,0,0,0,0,52,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,60096,89600,1,1,32,benign
9,0,2,0,159,-1,52,-1,107,0,79.5,0,38.87801435,0,9,-1,9,-1,9,0,9,0,0,0,1,0,0,0,40,0,222222.2222,222222.2222,1.77E+07,52,107,79.5,38.87801435,9,9,9,0,1,0,0,1,2,0,0,0,0,79.5,0,0,0,0,0,1511.5,79,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,-1,21824,2,0,0,benign
448752,2,0,80,0,40,-1,40,-1,40,0,1,0,448752,0,448752,-1,448752,-1,448752,0,0,0,0,0,0,0,40,0,4.456804649,0,4.456804649,178.272186,40,40,40,1,448752,448752,448752,0,2,0,0,0,2,0,0,0,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,127616,-1,0,2,20,benign
13,0,2,0,159,-1,52,-1,107,0,79.5,0,38.87801435,0,13,-1,13,-1,13,0,13,0,0,0,1,0,0,0,40,0,153846.1538,153846.1538,1.22E+07,52,107,79.5,38.87801435,13,13,13,0,1,0,0,1,2,0,0,0,0,79.5,0,0,0,0,0,1511.5,79,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,-1,22400,2,0,0,benign
59990081,3,3,868,771,52,52,429,667,289.3333333,257,206.6055017,355.0697115,59886648,59990081,5,46391,59886643,59943690,2.99E+07,3.00E+07,4.23E+07,4.24E+07,2,1,0,0,60,60,0.050008267,0.050008267,0.100016534,27.32118331,52,667,273.1666667,260.4188293,5,59886643,1.20E+07,2.68E+07,0,0,0,3,6,0,0,0,0.888248848,273.1666667,289.3333333,60,0,0,0,126074.5,257,0,0,0,3,868,3,771,59936546,5.99E+07,59936546,0,59886643,5.99E+07,59886643,0,3,112512,7040,2,3,32,benign
28655,1,1,52,52,52,52,52,52,52,52,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,34.89792357,34.89792357,69.79584715,3629.384052,52,52,52,1,28655,28655,28655,0,1,0,0,0,2,0,0,0,1,52,52,20,0,0,0,0,52,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,156032,22400,1,1,32,benign
0,1,0,52,0,52,-1,52,-1,52,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,52,52,52,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,5120,-1,0,1,32,benign
41520,1,1,52,52,52,52,52,52,52,52,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,24.08477842,24.08477842,48.16955684,2504.816956,52,52,52,1,41520,41520,41520,0,1,0,0,0,2,0,0,0,1,52,52,20,0,0,0,0,52,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,107264,22336,1,1,32,benign
59935378,11,11,1901,6497,52,52,730,1390,172.8181818,590.6363636,241.3181792,604.9543409,245250,59901599,2,8,101126,59730572,24525,5990159.9,31656.27657,1.89E+07,3,5,0,0,220,220,0.183531002,0.183531002,0.367062005,140.117578,52,1390,381.7272727,497.7180959,2,59689985,2854065.619,1.30E+07,1,2,0,8,21,0,0,0,3.417674908,381.7272727,172.8181818,220,208,4,26000000,365969.7545,590,4356,5,3267816,11,1901,11,6497,59935235,5.99E+07,59935235,0,59689985,5.97E+07,59689985,0,2,4194240,926720,10,11,32,benign
8,0,2,0,159,-1,52,-1,107,0,79.5,0,38.87801435,0,8,-1,8,-1,8,0,8,0,0,0,1,0,0,0,40,0,250000,250000,1.99E+07,52,107,79.5,38.87801435,8,8,8,0,1,0,0,1,2,0,0,0,0,79.5,0,0,0,0,0,1511.5,79,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,-1,22400,2,0,0,benign
551,1,1,71,414,71,414,71,414,71,414,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,1814.882033,1814.882033,3629.764065,880217.7858,71,414,242.5,242.5355644,551,551,551,0,0,0,0,0,0,0,0,0,5.830985916,242.5,71,20,0,0,0,0,414,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
14,0,2,0,159,-1,52,-1,107,0,79.5,0,38.87801435,0,14,-1,14,-1,14,0,14,0,0,0,1,0,0,0,40,0,142857.1429,142857.1429,1.14E+07,52,107,79.5,38.87801435,14,14,14,0,1,0,0,1,2,0,0,0,0,79.5,0,0,0,0,0,1511.5,79,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,-1,22336,2,0,0,benign
528250,4,0,239,0,52,-1,83,-1,59.75,0,15.48924358,0,528250,0,1370,-1,490003,-1,176083.3333,0,272441.47,0,1,0,0,0,80,0,7.572172267,0,7.572172267,452.4372929,52,83,59.75,15.48924358,1370,490003,176083.3333,272441.47,1,0,0,1,4,0,0,0,0,59.75,59.75,80,239,4,452,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,5,104320,-1,0,4,32,benign
59870351,1,3,52,199,52,52,52,83,52,66.33333333,0,15.61516357,0,59780267,-1,4,-1,59780263,0,2.99E+07,0,4.23E+07,0,1,0,0,20,60,0.016702758,0.050108275,0.066811033,4.192392325,52,83,62.75,14.62589029,4,59780263,2.00E+07,3.45E+07,2,0,0,1,4,0,0,0,3.826923077,62.75,52,20,0,0,0,243.8333333,66,0,0,0,1,52,3,199,59870347,5.99E+07,59870347,0,59780263,5.98E+07,59780263,0,2,54016,511680,2,1,32,benign
50995,2,1,139,85,52,85,87,85,69.5,85,24.72852604,0,50995,0,50995,-1,50995,-1,50995,0,0,0,1,1,0,0,40,20,39.21953133,19.60976566,58.82929699,4392.587509,52,87,74.66666667,19.64264069,10123,40872,25497.5,21742.82639,0,0,0,2,3,0,0,0,0.611510791,74.66666667,69.5,40,0,0,0,0,85,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,91904,22336,1,2,32,benign
0,1,0,52,0,52,-1,52,-1,52,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,52,52,52,0,-1,-1,0,0,1,0,0,0,1,0,0,0,0,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,130432,-1,0,1,32,benign
59951147,3,2,867,719,52,52,429,667,289,359.5,206.3698137,434.8695207,59924148,24985,5,24985,59924143,24985,3.00E+07,24985,4.24E+07,0,2,1,0,0,60,40,0.050040744,0.033360496,0.08340124,26.45487333,52,667,317.2,264.6950132,5,59924143,1.50E+07,3.00E+07,0,0,0,3,5,0,0,0,0.829296425,317.2,289,60,0,0,0,189111.5,359,0,0,0,3,867,2,719,59951142,6.00E+07,59951142,0,59924143,5.99E+07,59924143,0,3,111296,6784,1,3,32,benign
41036004,2,0,104,0,52,-1,52,-1,52,0,1,0,41036004,0,41036004,-1,41036004,-1,4.10E+07,0,0,0,0,0,0,0,40,0,0.048737689,0,0.048737689,2.534359827,52,52,52,1,41036004,41036004,4.10E+07,0,2,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,2,104,0,0,41036004,4.10E+07,41036004,0,41036004,4.10E+07,41036004,0,3,88704,-1,0,2,32,benign
0,1,0,40,0,40,-1,40,-1,40,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,40,40,40,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,40,40,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,1028736,-1,0,1,20,benign
32082628,2,0,80,0,40,-1,40,-1,40,0,1,0,32082628,0,32082628,-1,32082628,-1,3.21E+07,0,0,0,0,0,0,0,40,0,0.062339033,0,0.062339033,2.493561313,40,40,40,1,32082628,32082628,3.21E+07,0,2,0,0,0,2,0,0,0,0,40,40,40,0,0,0,0,0,0,0,0,2,80,0,0,32082628,3.21E+07,32082628,0,32082628,3.21E+07,32082628,0,3,4194240,-1,0,2,20,benign
1499,2,0,80,0,40,-1,40,-1,40,0,1,0,1499,0,1499,-1,1499,-1,1499,0,0,0,0,0,0,0,40,0,1334.222815,0,1334.222815,53368.91261,40,40,40,1,1499,1499,1499,0,1,0,0,0,2,0,0,0,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,4194240,-1,0,2,20,benign
30796883,2,0,104,0,52,-1,52,-1,52,0,1,0,30796883,0,30796883,-1,30796883,-1,3.08E+07,0,0,0,0,0,0,0,40,0,0.064941637,0,0.064941637,3.37696513,52,52,52,1,30796883,30796883,3.08E+07,0,2,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,2,104,0,0,30796883,3.08E+07,30796883,0,30796883,3.08E+07,30796883,0,3,88704,-1,0,2,32,benign
177996,3,4,986,375,40,40,886,235,328.6666667,93.75,482.7678876,94.63570503,91002,93101,4,14,90998,92409,45501,31033.66667,64342.47444,53153.63468,1,1,0,0,60,80,16.85431133,22.47241511,39.32672644,7646.239241,40,886,194.4285714,312.9437421,4,86302,29666,43387.72499,1,2,0,2,6,0,0,0,0.380324544,194.4285714,328.6666667,60,0,0,0,8955.916667,93,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,4194240,829440,3,3,20,benign
30796883,2,0,104,0,52,-1,52,-1,52,0,1,0,30796883,0,30796883,-1,30796883,-1,3.08E+07,0,0,0,0,0,0,0,40,0,0.064941637,0,0.064941637,3.37696513,52,52,52,1,30796883,30796883,3.08E+07,0,2,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,2,104,0,0,30796883,3.08E+07,30796883,0,30796883,3.08E+07,30796883,0,3,88704,-1,0,2,32,benign
85661,1,1,64,212,64,212,64,212,64,212,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,11.67392396,11.67392396,23.34784791,3222.003012,64,212,138,104.6470258,85661,85661,85661,0,0,0,0,0,0,0,0,0,3.3125,138,64,20,0,0,0,0,212,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
29657139,2,0,104,0,52,-1,52,-1,52,0,1,0,29657139,0,29657139,-1,29657139,-1,2.97E+07,0,0,0,0,0,0,0,40,0,0.067437388,0,0.067437388,3.506744194,52,52,52,1,29657139,29657139,2.97E+07,0,2,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,2,104,0,0,29657139,2.97E+07,29657139,0,29657139,2.97E+07,29657139,0,3,101888,-1,0,2,32,benign
59445346,10,11,1849,6497,52,52,730,1390,184.9,590.6363636,250.8403432,604.9543409,356372,59389286,3,8,107498,59133164,39596.88889,5938928.6,39787.64559,1.87E+07,3,5,0,0,200,220,0.168221748,0.185043923,0.35326567,140.3978707,52,1390,397.4285714,504.3952886,3,59088960,2972267.3,1.32E+07,1,2,0,8,20,0,0,0,3.513791239,397.4285714,184.9,200,0,0,0,365969.7545,590,4356,5,662006,10,1849,11,6497,59445332,5.94E+07,59445332,0,59088960,5.91E+07,59088960,0,2,4194240,926720,10,10,32,benign
29662631,2,0,104,0,52,-1,52,-1,52,0,1,0,29662631,0,29662631,-1,29662631,-1,2.97E+07,0,0,0,0,0,0,0,40,0,0.067424902,0,0.067424902,3.506094925,52,52,52,1,29662631,29662631,2.97E+07,0,2,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,2,104,0,0,29662631,2.97E+07,29662631,0,29662631,2.97E+07,29662631,0,3,4194240,-1,0,2,32,benign
0,1,0,52,0,52,-1,52,-1,52,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,52,52,52,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,5824,-1,0,1,32,benign
26955755,2,0,104,0,52,-1,52,-1,52,0,1,0,26955755,0,26955755,-1,26955755,-1,2.70E+07,0,0,0,0,0,0,0,40,0,0.074195659,0,0.074195659,3.858174256,52,52,52,1,26955755,26955755,2.70E+07,0,2,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,2,104,0,0,26955755,2.70E+07,26955755,0,26955755,2.70E+07,26955755,0,3,142656,-1,0,2,32,benign
32731,1,1,71,414,71,414,71,414,71,414,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,30.55207601,30.55207601,61.10415203,14817.75687,71,414,242.5,242.5355644,32731,32731,32731,0,0,0,0,0,0,0,0,0,5.830985916,242.5,71,20,0,0,0,0,414,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
26955755,2,0,104,0,52,-1,52,-1,52,0,1,0,26955755,0,26955755,-1,26955755,-1,2.70E+07,0,0,0,0,0,0,0,40,0,0.074195659,0,0.074195659,3.858174256,52,52,52,1,26955755,26955755,2.70E+07,0,2,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,2,104,0,0,26955755,2.70E+07,26955755,0,26955755,2.70E+07,26955755,0,3,89152,-1,0,2,32,benign
470134,4,0,239,0,52,-1,83,-1,59.75,0,15.48924358,0,470134,0,4,-1,433253,-1,156711.3333,0,240200.6965,0,1,0,0,0,80,0,8.508212552,0,8.508212552,508.3657,52,83,59.75,15.48924358,4,433253,156711.3333,240200.6965,1,0,0,1,4,0,0,0,0,59.75,59.75,80,239,4,508,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,5,107008,-1,0,4,32,benign
26955755,2,0,104,0,52,-1,52,-1,52,0,1,0,26955755,0,26955755,-1,26955755,-1,2.70E+07,0,0,0,0,0,0,0,40,0,0.074195659,0,0.074195659,3.858174256,52,52,52,1,26955755,26955755,2.70E+07,0,2,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,2,104,0,0,26955755,2.70E+07,26955755,0,26955755,2.70E+07,26955755,0,3,232896,-1,0,2,32,benign
59970393,3,2,867,719,52,52,429,667,289,359.5,206.3698137,434.8695207,59919772,46217,5,46217,59919767,46217,3.00E+07,46217,4.24E+07,0,2,1,0,0,60,40,0.050024685,0.03334979,0.083374475,26.4463833,52,667,317.2,264.6950132,5,59919767,1.50E+07,3.00E+07,0,0,0,3,5,0,0,0,0.829296425,317.2,289,60,0,0,0,189111.5,359,0,0,0,3,867,2,719,59970388,6.00E+07,59970388,0,59919767,5.99E+07,59919767,0,3,110080,6464,1,3,32,benign
28328,1,1,52,52,52,52,52,52,52,52,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,35.3007625,35.3007625,70.60152499,3671.2793,52,52,52,1,28328,28328,28328,0,1,0,0,0,2,0,0,0,1,52,52,20,0,0,0,0,52,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,302208,23424,1,1,32,benign
795081,1,2,64,116,64,52,64,64,64,58,0,8.426149773,0,795081,-1,795081,-1,795081,0,795081,0,0,1,1,0,0,20,40,1.257733489,2.515466978,3.773200466,226.392028,52,64,60,6.892024376,299003,496078,397540.5,139353.0689,0,0,0,2,3,0,0,0,1.8125,60,64,20,0,0,0,71,58,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,88704,162432,2,1,32,benign
12,0,2,0,159,-1,52,-1,107,0,79.5,0,38.87801435,0,12,-1,12,-1,12,0,12,0,0,0,1,0,0,0,40,0,166666.6667,166666.6667,1.33E+07,52,107,79.5,38.87801435,12,12,12,0,1,0,0,1,2,0,0,0,0,79.5,0,0,0,0,0,1511.5,79,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,-1,23424,2,0,0,benign
59168817,2,5,782,745,52,52,730,431,391,149,479.4173547,160.6089973,62996,59135423,62996,309,62996,59109109,62996,1.48E+07,0,2.96E+07,1,3,0,0,40,100,0.033801588,0.084503971,0.11830556,25.80751276,52,730,218.1428571,263.5292068,309,59105512,9861469.5,2.41E+07,1,0,0,4,7,0,0,0,0.952685422,218.1428571,391,40,0,0,0,25795.25,149,0,0,0,2,782,5,745,59168508,5.92E+07,59168508,0,59105512,5.91E+07,59105512,0,2,104320,5824,4,2,32,benign
28415,1,1,52,52,52,52,52,52,52,52,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,35.19267992,35.19267992,70.38535985,3660.038712,52,52,52,1,28415,28415,28415,0,1,0,0,0,2,0,0,0,1,52,52,20,0,0,0,0,52,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,104320,22400,1,1,32,benign
59986015,5,2,1840,719,52,52,542,667,368,359.5,185.780112,434.8695207,59986015,46380,5,46380,59883391,46380,1.50E+07,46380,2.99E+07,0,4,1,0,0,100,40,0.083352762,0.033341105,0.116693866,42.65994332,52,667,365.5714286,233.5496786,5,59883391,9997669.167,2.44E+07,0,0,0,5,7,0,0,0,0.39076087,365.5714286,368,100,0,0,0,189111.5,359,0,0,0,5,1840,2,719,59986010,6.00E+07,59986010,0,59883391,5.99E+07,59883391,0,3,107584,6208,1,5,32,benign
14,0,2,0,159,-1,52,-1,107,0,79.5,0,38.87801435,0,14,-1,14,-1,14,0,14,0,0,0,1,0,0,0,40,0,142857.1429,142857.1429,1.14E+07,52,107,79.5,38.87801435,14,14,14,0,1,0,0,1,2,0,0,0,0,79.5,0,0,0,0,0,1511.5,79,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,-1,22400,2,0,0,benign
0,1,0,52,0,52,-1,52,-1,52,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,52,52,52,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,5120,-1,0,1,32,benign
28353,1,1,64,52,64,52,64,52,64,52,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,35.26963637,35.26963637,70.53927274,4091.277819,52,64,58,8.426149773,28353,28353,28353,0,0,0,0,0,2,0,0,0,0.8125,58,64,20,0,0,0,0,52,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,155840,22400,1,1,44,benign
368747,11,10,1901,6414,52,52,730,1390,172.8181818,641.4,241.3181792,612.4843218,368747,293386,2,8,119497,136952,36874.7,32598.44444,40050.02883,46067.02335,3,4,0,0,220,200,29.83075117,27.1188647,56.94961586,22549.33599,52,1390,395.952381,505.4058741,2,78375,18437.35,25055.35926,0,2,0,7,20,0,0,0,3.374013677,395.952381,172.8181818,220,0,0,0,375137.0444,641,4356,5,394708,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,4194240,926720,8,11,32,benign
2661,1,1,52,52,52,52,52,52,52,52,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,375.798572,375.798572,751.5971439,39083.05148,52,52,52,1,2661,2661,2661,0,2,0,0,0,2,0,0,0,1,52,52,20,0,0,0,0,52,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,22400,155840,1,1,32,benign
588,1,1,71,414,71,414,71,414,71,414,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,1700.680272,1700.680272,3401.360544,824829.932,71,414,242.5,242.5355644,588,588,588,0,0,0,0,0,0,0,0,0,5.830985916,242.5,71,20,0,0,0,0,414,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
13,0,2,0,159,-1,52,-1,107,0,79.5,0,38.87801435,0,13,-1,13,-1,13,0,13,0,0,0,1,0,0,0,40,0,153846.1538,153846.1538,1.22E+07,52,107,79.5,38.87801435,13,13,13,0,1,0,0,1,2,0,0,0,0,79.5,0,0,0,0,0,1511.5,79,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,-1,22400,2,0,0,benign
198378,4,0,239,0,52,-1,83,-1,59.75,0,15.48924358,0,198378,0,2,-1,163248,-1,66126,0,85924.21737,0,1,0,0,0,80,0,20.1635262,0,20.1635262,1204.77069,52,83,59.75,15.48924358,2,163248,66126,85924.21737,1,0,0,1,4,0,0,0,0,59.75,59.75,80,239,4,1204,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,5,89792,-1,0,4,32,benign
29420002,2,0,104,0,52,-1,52,-1,52,0,1,0,29420002,0,29420002,-1,29420002,-1,2.94E+07,0,0,0,0,0,0,0,40,0,0.067980961,0,0.067980961,3.535009957,52,52,52,1,29420002,29420002,2.94E+07,0,2,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,2,104,0,0,29420002,2.94E+07,29420002,0,29420002,2.94E+07,29420002,0,3,346368,-1,0,2,32,benign
253969665,2,0,80,0,40,-1,40,-1,40,0,1,0,253969665,0,253969665,-1,253969665,-1,2.54E+08,0,0,0,0,0,0,0,40,0,0.007874956,0,0.007874956,0.31499825,40,40,40,1,253969665,253969665,2.54E+08,0,1,0,0,0,2,0,0,0,0,40,40,40,0,0,0,0,0,0,0,0,2,80,0,0,253969665,2.54E+08,253969665,0,253969665,2.54E+08,253969665,0,3,127616,-1,0,2,20,benign
59873013,3,0,187,0,52,-1,83,-1,62.33333333,0,17.88388474,0,59873013,0,4,-1,59873009,-1,2.99E+07,0,4.23E+07,0,1,0,0,0,60,0,0.050106047,0,0.050106047,3.123276926,52,83,62.33333333,17.88388474,4,59873009,2.99E+07,4.23E+07,1,0,0,1,3,0,0,0,0,62.33333333,62.33333333,60,0,0,0,0,0,0,0,0,3,187,0,0,59873009,5.99E+07,59873009,0,59873009,5.99E+07,59873009,0,4,106688,-1,0,3,32,benign
59710966,7,8,1617,1017,52,52,729,477,231,127.125,289.8260973,148.9332904,271125,59676801,2,273,102751,59476367,45187.5,8525257.286,44290.4842,2.25E+07,3,3,0,0,140,160,0.117231398,0.13397874,0.251210138,44.11250021,52,729,175.6,223.5343694,2,59439568,4265069,1.59E+07,1,2,0,6,14,0,0,0,0.628942486,175.6,231,140,0,0,0,22181.125,127,0,0,0,7,1617,8,1017,59710693,5.97E+07,59710693,0,59439568,5.94E+07,59439568,0,2,4194240,926720,5,7,32,benign
19889012,2,0,104,0,52,-1,52,-1,52,0,1,0,19889012,0,19889012,-1,19889012,-1,1.99E+07,0,0,0,0,0,0,0,40,0,0.100558037,0,0.100558037,5.229017912,52,52,52,1,19889012,19889012,1.99E+07,0,2,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,2,104,0,0,19889012,1.99E+07,19889012,0,19889012,1.99E+07,19889012,0,3,225920,-1,0,2,32,benign
0,1,0,52,0,52,-1,52,-1,52,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,52,52,52,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,5056,-1,0,1,32,benign
